timestep,HoeffdingTreeClassifier,GaussianNB,Perceptron
2518,0.9114376489277204,0.9114376489277204,0.9551231135822081
2519,0.9114728066693132,0.9114728066693132,0.9551409289400555
2520,0.9115079365079365,0.9115079365079365,0.9551587301587302
2521,0.911543038476795,0.911543038476795,0.9551765172550575
2522,0.9115781126090404,0.9115781126090404,0.9551942902458367
2523,0.9116131589377725,0.9116131589377725,0.9552120491478399
2524,0.911648177496038,0.911648177496038,0.955229793977813
2525,0.9116831683168317,0.9116831683168317,0.9552475247524752
2526,0.9117181314330958,0.9117181314330958,0.9552652414885194
2527,0.9117530668777206,0.9117530668777206,0.9552829442026118
2528,0.9117879746835443,0.9117879746835443,0.9553006329113924
2529,0.9118228548833531,0.9118228548833531,0.9553183076314749
2530,0.9118577075098814,0.9118577075098814,0.9553359683794467
2531,0.9118925325958119,0.9118925325958119,0.9553536151718688
2532,0.9119273301737757,0.9119273301737757,0.9553712480252765
2533,0.9119621002763522,0.9119621002763522,0.9553888669561784
2534,0.9119968429360694,0.9119968429360694,0.9554064719810577
2535,0.9116370808678501,0.9116370808678501,0.9554240631163708
2536,0.9116719242902208,0.9116719242902208,0.955441640378549
2537,0.9117067402443831,0.9117067402443831,0.9554592037839968
2538,0.9117415287628053,0.9117415287628053,0.9554767533490938
2539,0.9117762898779047,0.9117762898779047,0.955494289090193
2540,0.9118110236220472,0.9118110236220472,0.955511811023622
2541,0.9118457300275482,0.9118457300275482,0.9555293191656828
2542,0.9118804091266719,0.9118804091266719,0.9555468135326515
2543,0.9119150609516319,0.9119150609516319,0.9555642941407786
2544,0.9119496855345912,0.9119496855345912,0.9555817610062893
2545,0.9119842829076621,0.9119842829076621,0.9555992141453831
2546,0.9120188531029065,0.9120188531029065,0.9556166535742341
2547,0.912053396152336,0.912053396152336,0.955634079308991
2548,0.9120879120879121,0.9120879120879121,0.9556514913657771
2549,0.9117300902314633,0.9117300902314633,0.9556688897606904
2550,0.9117647058823529,0.9117647058823529,0.9552941176470588
2551,0.9117992943943551,0.9117992943943551,0.9553116424931399
2552,0.911833855799373,0.911833855799373,0.9553291536050157
2553,0.9118683901292597,0.9118683901292597,0.9553466509988249
2554,0.9119028974158183,0.9119028974158183,0.9553641346906813
2555,0.9119373776908023,0.9119373776908023,0.9553816046966732
2556,0.9119718309859155,0.9119718309859155,0.9553990610328639
2557,0.9120062573328119,0.9120062573328119,0.9554165037152914
2558,0.9120406567630962,0.9120406567630962,0.9554339327599687
2559,0.9120750293083235,0.9120750293083235,0.9554513481828839
2560,0.912109375,0.912109375,0.95546875
2561,0.9121436938695822,0.9121436938695822,0.955486138227255
2562,0.9121779859484778,0.9121779859484778,0.955503512880562
2563,0.9122122512680453,0.9122122512680453,0.9555208739758096
2564,0.9122464898595943,0.9122464898595943,0.9555382215288611
2565,0.9122807017543859,0.9122807017543859,0.9555555555555556
2566,0.911925175370226,0.911925175370226,0.9555728760717069
2567,0.9119594857810674,0.9119594857810674,0.9555901830931048
2568,0.911993769470405,0.911993769470405,0.955607476635514
2569,0.9120280264694434,0.9120280264694434,0.955624756714675
2570,0.9120622568093385,0.9120622568093385,0.9556420233463035
2571,0.912096460521198,0.912096460521198,0.9556592765460911
2572,0.9121306376360808,0.9121306376360808,0.9556765163297045
2573,0.912164788184998,0.912164788184998,0.9556937427127866
2574,0.9121989121989122,0.9121989121989122,0.9557109557109557
2575,0.9122330097087379,0.9122330097087379,0.9557281553398058
2576,0.9122670807453416,0.9122670807453416,0.9557453416149069
2577,0.9123011253395421,0.9123011253395421,0.9557625145518044
2578,0.9123351435221102,0.9123351435221102,0.9557796741660202
2579,0.912369135323769,0.912369135323769,0.9557968204730516
2580,0.9124031007751938,0.9124031007751938,0.9558139534883721
2581,0.9124370399070127,0.9124370399070127,0.9558310732274312
2582,0.9124709527498064,0.9124709527498064,0.9558481797056545
2583,0.9125048393341076,0.9125048393341076,0.9558652729384437
2584,0.9125386996904025,0.9125386996904025,0.9558823529411765
2585,0.9125725338491296,0.9125725338491296,0.955899419729207
2586,0.9126063418406806,0.9126063418406806,0.9559164733178654
2587,0.9126401236954,0.9126401236954,0.9555469655972169
2588,0.9126738794435858,0.9126738794435858,0.955564142194745
2589,0.9127076091154886,0.9127076091154886,0.9555813055233681
2590,0.9127413127413128,0.9127413127413128,0.9555984555984556
2591,0.9127749903512158,0.9127749903512158,0.9556155924353531
2592,0.9128086419753086,0.9128086419753086,0.9556327160493827
2593,0.912842267643656,0.912842267643656,0.9556498264558426
2594,0.912875867386276,0.912875867386276,0.9556669236700077
2595,0.9129094412331407,0.9129094412331407,0.9556840077071291
2596,0.9129429892141756,0.9129429892141756,0.9557010785824345
2597,0.9129765113592607,0.9129765113592607,0.9557181363111282
2598,0.9130100076982294,0.9130100076982294,0.955735180908391
2599,0.9130434782608695,0.9130434782608695,0.9557522123893806
2600,0.9130769230769231,0.9130769230769231,0.9557692307692308
2601,0.9131103421760861,0.9131103421760861,0.9557862360630527
2602,0.9131437355880092,0.9131437355880092,0.9558032282859339
2603,0.9131771033422974,0.9131771033422974,0.9558202074529389
2604,0.9132104454685099,0.9132104454685099,0.955837173579109
2605,0.9128598848368522,0.9128598848368522,0.9554702495201536
2606,0.9128933231005372,0.9128933231005372,0.955487336914812
2607,0.9129267357115458,0.9129267357115458,0.9555044112006137
2608,0.9129601226993865,0.9129601226993865,0.9555214723926381
2609,0.9129934840935224,0.9129934840935224,0.955538520505941
2610,0.9130268199233716,0.9130268199233716,0.9555555555555556
2611,0.9130601302183071,0.9130601302183071,0.9551895825354271
2612,0.913093415007657,0.913093415007657,0.9552067381316999
2613,0.9131266743207042,0.9131266743207042,0.9552238805970149
2614,0.913159908186687,0.913159908186687,0.9552410099464422
2615,0.9131931166347992,0.9131931166347992,0.9552581261950287
2616,0.9132262996941896,0.9132262996941896,0.9552752293577982
2617,0.9132594573939625,0.9132594573939625,0.9552923194497516
2618,0.913292589763178,0.913292589763178,0.9553093964858671
2619,0.9133256968308515,0.9133256968308515,0.9553264604810997
2620,0.9133587786259542,0.9133587786259542,0.9553435114503817
2621,0.9133918351774132,0.9133918351774132,0.9553605494086227
2622,0.9134248665141114,0.9134248665141114,0.9553775743707094
2623,0.9134578726648875,0.9134578726648875,0.9553945863515059
2624,0.9134908536585366,0.9134908536585366,0.9554115853658537
2625,0.9135238095238095,0.9135238095238095,0.9554285714285714
2626,0.9131759329779132,0.9131759329779132,0.955064737242955
2627,0.9132089836315188,0.9132089836315188,0.9550818424057861
2628,0.91324200913242,0.91324200913242,0.9550989345509894
2629,0.9132750095093192,0.9132750095093192,0.9551160136934196
2630,0.9133079847908745,0.9133079847908745,0.9551330798479087
2631,0.9133409350057012,0.9133409350057012,0.9551501330292664
2632,0.9133738601823708,0.9133738601823708,0.9551671732522796
2633,0.9134067603494114,0.9134067603494114,0.9551842005317128
2634,0.9134396355353075,0.9134396355353075,0.9552012148823082
2635,0.9134724857685009,0.9134724857685009,0.9552182163187856
2636,0.91350531107739,0.91350531107739,0.9552352048558422
2637,0.9135381114903299,0.9135381114903299,0.9552521805081532
2638,0.913570887035633,0.913570887035633,0.9552691432903715
2639,0.9136036377415688,0.9136036377415688,0.9552860932171277
2640,0.9136363636363637,0.9136363636363637,0.9553030303030303
2641,0.9136690647482014,0.9136690647482014,0.9553199545626656
2642,0.9137017411052233,0.9137017411052233,0.9553368660105981
2643,0.9137343927355278,0.9137343927355278,0.9553537646613697
2644,0.913767019667171,0.913767019667171,0.9553706505295008
2645,0.9137996219281663,0.9137996219281663,0.9553875236294896
2646,0.9138321995464853,0.9138321995464853,0.9554043839758125
2647,0.9138647525500566,0.9138647525500566,0.955421231582924
2648,0.9138972809667674,0.9138972809667674,0.9554380664652568
2649,0.9139297848244621,0.9139297848244621,0.9554548886372216
2650,0.9139622641509434,0.9139622641509434,0.9554716981132075
2651,0.9139947189739721,0.9139947189739721,0.955488494907582
2652,0.9140271493212669,0.9140271493212669,0.9555052790346908
2653,0.9140595552205051,0.9140595552205051,0.9555220505088579
2654,0.9140919366993218,0.9140919366993218,0.9555388093443858
2655,0.9141242937853107,0.9141242937853107,0.9555555555555556
2656,0.9137801204819277,0.9137801204819277,0.9551957831325302
2657,0.9134362062476478,0.9134362062476478,0.9552126458411743
2658,0.9134687735139202,0.9134687735139202,0.9548532731376975
2659,0.9135013162843174,0.9135013162843174,0.9548702519744264
2660,0.9135338345864662,0.9135338345864662,0.9548872180451128
2661,0.9135663284479519,0.9135663284479519,0.9549041713641488
2662,0.9135987978963186,0.9135987978963186,0.9549211119459053
2663,0.9136312429590687,0.9136312429590687,0.9549380398047315
2664,0.9136636636636637,0.9136636636636637,0.9545795795795796
2665,0.9136960600375235,0.9136960600375235,0.9545966228893058
2666,0.913728432108027,0.913728432108027,0.9546136534133534
2667,0.9137607799025121,0.9137607799025121,0.9546306711661042
2668,0.9137931034482759,0.9137931034482759,0.954647676161919
2669,0.913825402772574,0.913825402772574,0.9546646684151368
2670,0.9138576779026217,0.9138576779026217,0.9546816479400749
2671,0.9138899288655934,0.9138899288655934,0.9546986147510296
2672,0.9139221556886228,0.9139221556886228,0.9547155688622755
2673,0.9139543583988028,0.9139543583988028,0.9547325102880658
2674,0.9139865370231862,0.9139865370231862,0.9547494390426328
2675,0.914018691588785,0.914018691588785,0.9547663551401869
2676,0.914050822122571,0.914050822122571,0.9547832585949177
2677,0.9140829286514756,0.9140829286514756,0.9548001494209937
2678,0.9141150112023898,0.9141150112023898,0.9548170276325616
2679,0.914147069802165,0.914147069802165,0.9548338932437477
2680,0.914179104477612,0.914179104477612,0.9548507462686567
2681,0.9142111152555017,0.9142111152555017,0.9548675867213726
2682,0.9142431021625652,0.9142431021625652,0.9548844146159582
2683,0.9142750652254938,0.9142750652254938,0.9549012299664554
2684,0.9143070044709389,0.9143070044709389,0.9549180327868853
2685,0.9143389199255121,0.9143389199255121,0.9549348230912477
2686,0.9143708116157856,0.9143708116157856,0.9549516008935219
2687,0.9144026795682918,0.9144026795682918,0.9549683662076666
2688,0.9144345238095238,0.9144345238095238,0.9549851190476191
2689,0.9144663443659353,0.9144663443659353,0.9550018594272964
2690,0.9144981412639405,0.9144981412639405,0.9550185873605948
2691,0.9145299145299145,0.9145299145299145,0.9550353028613898
2692,0.9145616641901931,0.9145616641901931,0.9550520059435365
2693,0.9145933902710731,0.9145933902710731,0.9550686966208689
2694,0.9146250927988122,0.9146250927988122,0.9550853749072011
2695,0.9146567717996289,0.9146567717996289,0.9551020408163265
2696,0.9146884272997032,0.9146884272997032,0.9551186943620178
2697,0.9147200593251761,0.9147200593251761,0.9551353355580274
2698,0.9147516679021498,0.9147516679021498,0.9551519644180875
2699,0.9147832530566876,0.9147832530566876,0.9551685809559096
2700,0.9148148148148149,0.9148148148148149,0.9551851851851851
2701,0.9148463532025176,0.9148463532025176,0.9552017771195853
2702,0.9145077720207254,0.9145077720207254,0.9552183567727609
2703,0.9145394006659268,0.9145394006659268,0.9552349241583425
2704,0.9145710059171598,0.9145710059171598,0.9552514792899408
2705,0.9146025878003697,0.9146025878003697,0.955268022181146
2706,0.9146341463414634,0.9146341463414634,0.9549150036954915
2707,0.9146656815663096,0.9146656815663096,0.9549316586627262
2708,0.9146971935007385,0.9146971935007385,0.9549483013293943
2709,0.9147286821705426,0.9147286821705426,0.9549649317091178
2710,0.9143911439114392,0.9143911439114392,0.9549815498154982
2711,0.9144227222427148,0.9144227222427148,0.9549981556621173
2712,0.9144542772861357,0.9144542772861357,0.9550147492625368
2713,0.914485809067453,0.914485809067453,0.9550313306302985
2714,0.9145173176123802,0.9145173176123802,0.9550478997789241
2715,0.9141804788213628,0.9141804788213628,0.9550644567219153
2716,0.9142120765832106,0.9142120765832106,0.9550810014727541
2717,0.9142436510857563,0.9142436510857563,0.9550975340449025
2718,0.9139072847682119,0.9139072847682119,0.9547461368653422
2719,0.9139389481426995,0.9139389481426995,0.9547627804339831
2720,0.9139705882352941,0.9139705882352941,0.9547794117647059
2721,0.9140022050716649,0.9140022050716649,0.9547960308710033
2722,0.914033798677443,0.914033798677443,0.9544452608376194
2723,0.9140653690782226,0.9140653690782226,0.9544619904517077
2724,0.9140969162995595,0.9140969162995595,0.9544787077826725
2725,0.9141284403669725,0.9141284403669725,0.9544954128440367
2726,0.9137931034482759,0.9137931034482759,0.9541452677916361
2727,0.9138247158049139,0.9138247158049139,0.9541620828749542
2728,0.9138563049853372,0.9138563049853372,0.9541788856304986
2729,0.9138878710150238,0.9138878710150238,0.9541956760718212
2730,0.9139194139194139,0.9139194139194139,0.9542124542124543
2731,0.9139509337239107,0.9139509337239107,0.9542292200659099
2732,0.9136163982430454,0.9136163982430454,0.9542459736456809
2733,0.9136480058543724,0.9136480058543724,0.9542627149652396
2734,0.9136795903438186,0.9136795903438186,0.9542794440380395
2735,0.9137111517367459,0.9137111517367459,0.9542961608775137
2736,0.9137426900584795,0.9137426900584795,0.9543128654970761
2737,0.9137742053343076,0.9137742053343076,0.9543295579101205
2738,0.9138056975894814,0.9138056975894814,0.954346238130022
2739,0.913837166849215,0.913837166849215,0.9543629061701351
2740,0.9138686131386862,0.9138686131386862,0.9543795620437956
2741,0.9139000364830354,0.9139000364830354,0.9543962057643196
2742,0.9139314369073669,0.9139314369073669,0.9544128373450036
2743,0.9139628144367481,0.9139628144367481,0.954429456799125
2744,0.9136297376093294,0.9136297376093294,0.9544460641399417
2745,0.9136612021857924,0.9136612021857924,0.9544626593806922
2746,0.9133284777858703,0.9133284777858703,0.9544792425345958
2747,0.9133600291226793,0.9133600291226793,0.9544958136148526
2748,0.913391557496361,0.913391557496361,0.9545123726346434
2749,0.9134230629319753,0.9134230629319753,0.9545289196071298
2750,0.9134545454545454,0.9134545454545454,0.9545454545454546
2751,0.9131225009087605,0.9131225009087605,0.9545619774627409
2752,0.9131540697674418,0.9131540697674418,0.954578488372093
2753,0.9131856156919724,0.9131856156919724,0.9545949872865964
2754,0.9132171387073348,0.9132171387073348,0.9546114742193174
2755,0.9132486388384755,0.9132486388384755,0.9546279491833031
2756,0.9132801161103048,0.9132801161103048,0.954644412191582
2757,0.9133115705476967,0.9133115705476967,0.9546608632571636
2758,0.9133430021754895,0.9133430021754895,0.9546773023930384
2759,0.9133744110184849,0.9133744110184849,0.9546937296121784
2760,0.9134057971014493,0.9134057971014493,0.9547101449275363
2761,0.9134371604491126,0.9134371604491126,0.9547265483520464
2762,0.9134685010861694,0.9134685010861694,0.9547429398986241
2763,0.9134998190372783,0.9134998190372783,0.9547593195801665
2764,0.9135311143270622,0.9135311143270622,0.9547756874095513
2765,0.9135623869801085,0.9135623869801085,0.9547920433996383
2766,0.913593637020969,0.913593637020969,0.9548083875632682
2767,0.9132634622334659,0.9132634622334659,0.9548247199132635
2768,0.9132947976878613,0.9132947976878613,0.9548410404624278
2769,0.9133261105092091,0.9133261105092091,0.9548573492235464
2770,0.9133574007220217,0.9133574007220217,0.9548736462093863
2771,0.9133886683507759,0.9133886683507759,0.9548899314326957
2772,0.9134199134199135,0.9134199134199135,0.9549062049062049
2773,0.9134511359538406,0.9134511359538406,0.9549224666426254
2774,0.9134823359769286,0.9134823359769286,0.9549387166546504
2775,0.9135135135135135,0.9135135135135135,0.954954954954955
2776,0.9135446685878963,0.9135446685878963,0.954971181556196
2777,0.9135758012243428,0.9135758012243428,0.9549873964710118
2778,0.9136069114470843,0.9136069114470843,0.9550035997120231
2779,0.9136379992803166,0.9136379992803166,0.9550197912918316
2780,0.9136690647482014,0.9136690647482014,0.9550359712230215
2781,0.9137001078748651,0.9137001078748651,0.9550521395181589
2782,0.9137311286843998,0.9137311286843998,0.9550682961897915
2783,0.9137621272008624,0.9137621272008624,0.9550844412504491
2784,0.9137931034482759,0.9137931034482759,0.9551005747126436
2785,0.9138240574506283,0.9138240574506283,0.9547576301615799
2786,0.9138549892318737,0.9138549892318737,0.9547738693467337
2787,0.9138858988159311,0.9138858988159311,0.9547900968783638
2788,0.9139167862266858,0.9139167862266858,0.9548063127690101
2789,0.9139476514879885,0.9139476514879885,0.954822517031194
2790,0.9139784946236559,0.9139784946236559,0.9548387096774194
2791,0.9140093156574705,0.9140093156574705,0.9548548907201719
2792,0.9140401146131805,0.9140401146131805,0.9548710601719198
2793,0.9140708915145005,0.9140708915145005,0.9548872180451128
2794,0.9141016463851109,0.9141016463851109,0.9549033643521833
2795,0.9141323792486583,0.9141323792486583,0.9549194991055456
2796,0.9138054363376252,0.9138054363376252,0.9549356223175965
2797,0.9138362531283518,0.9138362531283518,0.9549517340007151
2798,0.913867047891351,0.913867047891351,0.9549678341672623
2799,0.9138978206502322,0.9138978206502322,0.954983922829582
2800,0.9139285714285714,0.9139285714285714,0.955
2801,0.9139593002499108,0.9139593002499108,0.9550160656908248
2802,0.9139900071377588,0.9139900071377588,0.9550321199143469
2803,0.9140206921155904,0.9140206921155904,0.9550481626828398
2804,0.9140513552068473,0.9140513552068473,0.9550641940085592
2805,0.9140819964349376,0.9140819964349376,0.9550802139037433
2806,0.9141126158232359,0.9141126158232359,0.955096222380613
2807,0.9141432133950838,0.9141432133950838,0.9551122194513716
2808,0.9141737891737892,0.9141737891737892,0.9551282051282052
2809,0.9142043431826272,0.9142043431826272,0.9551441794232823
2810,0.9142348754448398,0.9142348754448398,0.9551601423487545
2811,0.9142653859836357,0.9142653859836357,0.9551760939167556
2812,0.9142958748221907,0.9142958748221907,0.9551920341394026
2813,0.913970849626733,0.913970849626733,0.9548524706718805
2814,0.914001421464108,0.914001421464108,0.9548685145700071
2815,0.9140319715808171,0.9140319715808171,0.9548845470692717
2816,0.9140625,0.9140625,0.9549005681818182
2817,0.9140930067447639,0.9140930067447639,0.9549165779197728
2818,0.9141234918381831,0.9141234918381831,0.9549325762952449
2819,0.914153955303299,0.914153955303299,0.9549485633203264
2820,0.9141843971631206,0.9141843971631206,0.9549645390070922
2821,0.9142148174406239,0.9142148174406239,0.9549805033676001
2822,0.9142452161587526,0.9142452161587526,0.9549964564138909
2823,0.914275593340418,0.914275593340418,0.955012398157988
2824,0.9143059490084986,0.9143059490084986,0.955028328611898
2825,0.9143362831858407,0.9143362831858407,0.9550442477876107
2826,0.9143665958952583,0.9143665958952583,0.9550601556970983
2827,0.914396887159533,0.914396887159533,0.955076052352317
2828,0.9140735502121641,0.9140735502121641,0.9550919377652051
2829,0.9141039236479321,0.9141039236479321,0.9551078119476847
2830,0.9141342756183746,0.9141342756183746,0.9551236749116607
2831,0.9141646061462381,0.9141646061462381,0.9551395266690216
2832,0.9141949152542372,0.9141949152542372,0.9551553672316384
2833,0.9138722202612072,0.9138722202612072,0.9551711966113661
2834,0.9139026111503176,0.9139026111503176,0.9551870148200423
2835,0.9139329805996472,0.9139329805996472,0.9552028218694886
2836,0.9139633286318759,0.9139633286318759,0.9552186177715092
2837,0.913993655269651,0.913993655269651,0.9552344025378922
2838,0.9140239605355884,0.9140239605355884,0.9552501761804087
2839,0.9140542444522719,0.9140542444522719,0.9552659387108137
2840,0.9140845070422535,0.9140845070422535,0.9552816901408451
2841,0.9141147483280535,0.9141147483280535,0.9552974304822246
2842,0.9141449683321604,0.9141449683321604,0.9553131597466573
2843,0.9141751670770313,0.9141751670770313,0.9553288779458319
2844,0.9142053445850914,0.9142053445850914,0.9553445850914205
2845,0.9142355008787346,0.9142355008787346,0.9553602811950791
2846,0.9142656359803233,0.9142656359803233,0.9553759662684469
2847,0.9139445029855989,0.9139445029855989,0.9553916403231472
2848,0.9139747191011236,0.9139747191011236,0.9554073033707865
2849,0.914004914004914,0.914004914004914,0.9550719550719551
2850,0.9140350877192982,0.9140350877192982,0.9550877192982457
2851,0.9140652402665731,0.9140652402665731,0.9551034724658015
2852,0.9140953716690042,0.9140953716690042,0.9551192145862553
2853,0.9141254819488258,0.9141254819488258,0.9551349456712233
2854,0.9141555711282411,0.9141555711282411,0.9551506657323056
2855,0.9141856392294221,0.9141856392294221,0.9551663747810858
2856,0.9138655462184874,0.9138655462184874,0.9551820728291317
2857,0.9138956947847392,0.9138956947847392,0.9551977598879944
2858,0.913925822253324,0.913925822253324,0.9552134359692093
2859,0.9139559286463799,0.9139559286463799,0.9552291010842953
2860,0.913986013986014,0.913986013986014,0.9552447552447553
2861,0.9140160782943026,0.9140160782943026,0.9552603984620762
2862,0.9140461215932913,0.9140461215932913,0.9552760307477288
2863,0.9140761439049948,0.9140761439049948,0.955291652113168
2864,0.9137569832402235,0.9137569832402235,0.9553072625698324
2865,0.9137870855148342,0.9137870855148342,0.9553228621291449
2866,0.9138171667829728,0.9138171667829728,0.9553384508025122
2867,0.9138472270666201,0.9138472270666201,0.9553540286013255
2868,0.9138772663877266,0.9138772663877266,0.9553695955369595
2869,0.9139072847682119,0.9139072847682119,0.9553851516207738
2870,0.9139372822299652,0.9139372822299652,0.9554006968641114
2871,0.913967258794845,0.913967258794845,0.9554162312783002
2872,0.9139972144846796,0.9139972144846796,0.9554317548746518
2873,0.9140271493212669,0.9140271493212669,0.9554472676644622
2874,0.9140570633263744,0.9140570633263744,0.9554627696590118
2875,0.9140869565217391,0.9140869565217391,0.9554782608695652
2876,0.9141168289290682,0.9141168289290682,0.9554937413073713
2877,0.9141466805700382,0.9141466805700382,0.9555092109836636
2878,0.9141765114662961,0.9141765114662961,0.9555246699096595
2879,0.9142063216394581,0.9142063216394581,0.9555401180965613
2880,0.9142361111111111,0.9142361111111111,0.9555555555555556
2881,0.9142658799028115,0.9142658799028115,0.9555709822978132
2882,0.9142956280360861,0.9142956280360861,0.9555863983344899
2883,0.9143253555324315,0.9143253555324315,0.9556018036767256
2884,0.9143550624133149,0.9143550624133149,0.955617198335645
2885,0.9140381282495668,0.9140381282495668,0.955632582322357
2886,0.9140679140679141,0.9140679140679141,0.9556479556479557
2887,0.9140976792518185,0.9140976792518185,0.9556633183235193
2888,0.9141274238227147,0.9141274238227147,0.9556786703601108
2889,0.9141571478020076,0.9141571478020076,0.9556940117687781
2890,0.9141868512110727,0.9141868512110727,0.9557093425605536
2891,0.9142165340712556,0.9142165340712556,0.9557246627464545
2892,0.9142461964038727,0.9142461964038727,0.9557399723374828
2893,0.9142758382302109,0.9142758382302109,0.9557552713446249
2894,0.9139599170697996,0.9139599170697996,0.9557705597788528
2895,0.9139896373056995,0.9139896373056995,0.9557858376511226
2896,0.9140193370165746,0.9140193370165746,0.9558011049723757
2897,0.9140490162236796,0.9140490162236796,0.9558163617535381
2898,0.9140786749482401,0.9140786749482401,0.955831608005521
2899,0.9141083132114523,0.9141083132114523,0.9558468437392205
2900,0.9141379310344827,0.9141379310344827,0.9558620689655173
2901,0.9141675284384695,0.9141675284384695,0.9558772836952775
2902,0.914197105444521,0.914197105444521,0.9558924879393522
2903,0.9142266620737168,0.9142266620737168,0.9559076817085773
2904,0.9142561983471075,0.9142561983471075,0.9559228650137741
2905,0.9142857142857143,0.9142857142857143,0.9559380378657487
2906,0.91431520991053,0.91431520991053,0.9559532002752925
2907,0.9143446852425181,0.9143446852425181,0.955968352253182
2908,0.9143741403026134,0.9143741403026134,0.9559834938101788
2909,0.9144035751117222,0.9144035751117222,0.9559986249570299
2910,0.9144329896907216,0.9144329896907216,0.9560137457044674
2911,0.9144623840604603,0.9144623840604603,0.9560288560632085
2912,0.9144917582417582,0.9144917582417582,0.9560439560439561
2913,0.9145211122554068,0.9145211122554068,0.9560590456573979
2914,0.9145504461221688,0.9145504461221688,0.9560741249142073
2915,0.9142367066895368,0.9142367066895368,0.9560891938250429
2916,0.9142661179698217,0.9142661179698217,0.9561042524005487
2917,0.9139526911210147,0.9139526911210147,0.9561193006513541
2918,0.9139821795750515,0.9139821795750515,0.9561343385880741
2919,0.9140116478245974,0.9140116478245974,0.9561493662213086
2920,0.9140410958904109,0.9140410958904109,0.9561643835616438
2921,0.9137281752824375,0.9137281752824375,0.9561793906196508
2922,0.9137577002053389,0.9137577002053389,0.9558521560574949
2923,0.9137872049264454,0.9137872049264454,0.955867259664728
2924,0.9134746922024624,0.9134746922024624,0.9555403556771546
2925,0.9135042735042735,0.9135042735042735,0.9555555555555556
2926,0.9135338345864662,0.9135338345864662,0.9555707450444293
2927,0.9135633754697643,0.9135633754697643,0.9555859241544243
2928,0.9135928961748634,0.9135928961748634,0.9556010928961749
2929,0.9136223967224308,0.9136223967224308,0.9556162512803005
2930,0.9136518771331058,0.9136518771331058,0.9556313993174061
2931,0.9136813374274991,0.9136813374274991,0.9556465370180826
2932,0.9137107776261937,0.9137107776261937,0.9556616643929059
2933,0.9137401977497442,0.9137401977497442,0.9556767814524377
2934,0.9137695978186776,0.9137695978186776,0.9556918882072256
2935,0.9137989778534923,0.9137989778534923,0.9557069846678024
2936,0.9138283378746594,0.9138283378746594,0.9557220708446866
2937,0.9138576779026217,0.9138576779026217,0.9557371467483827
2938,0.9138869979577944,0.9138869979577944,0.9554118447923757
2939,0.9139162980605648,0.9139162980605648,0.955427015991834
2940,0.9139455782312925,0.9139455782312925,0.9554421768707483
2941,0.9139748384903095,0.9139748384903095,0.9554573274396464
2942,0.9140040788579198,0.9140040788579198,0.9554724677090415
2943,0.9140332993544003,0.9140332993544003,0.9554875976894326
2944,0.9140625,0.9140625,0.9555027173913043
2945,0.9140916808149406,0.9140916808149406,0.9555178268251273
2946,0.9141208418194161,0.9141208418194161,0.9555329260013578
2947,0.9141499830335935,0.9141499830335935,0.9555480149304377
2948,0.914179104477612,0.914179104477612,0.9555630936227951
2949,0.9142082061715836,0.9142082061715836,0.9555781620888437
2950,0.9142372881355932,0.9142372881355932,0.9555932203389831
2951,0.9142663503896984,0.9142663503896984,0.9556082683835988
2952,0.9142953929539296,0.9142953929539296,0.9556233062330624
2953,0.9143244158482898,0.9143244158482898,0.9556383338977311
2954,0.9140148950575491,0.9140148950575491,0.9556533513879485
2955,0.9140439932318105,0.9140439932318105,0.955668358714044
2956,0.9140730717185386,0.9140730717185386,0.9556833558863329
2957,0.9141021305377072,0.9141021305377072,0.9556983429151167
2958,0.914131169709263,0.914131169709263,0.9553752535496958
2959,0.914160189253126,0.914160189253126,0.9553903345724907
2960,0.9141891891891892,0.9141891891891892,0.9554054054054054
2961,0.9142181695373185,0.9142181695373185,0.955420466058764
2962,0.9142471303173532,0.9142471303173532,0.9550979068197164
2963,0.9142760715491056,0.9142760715491056,0.9551130610867364
2964,0.9143049932523617,0.9143049932523617,0.9551282051282052
2965,0.9143338954468803,0.9143338954468803,0.9551433389544688
2966,0.9143627781523938,0.9143627781523938,0.9551584625758598
2967,0.9143916413886081,0.9143916413886081,0.9551735760026964
2968,0.9144204851752021,0.9144204851752021,0.9551886792452831
2969,0.9144493095318289,0.9144493095318289,0.9552037723139104
2970,0.9144781144781144,0.9144781144781144,0.9552188552188552
2971,0.9145069000336588,0.9145069000336588,0.9552339279703803
2972,0.914535666218035,0.914535666218035,0.9552489905787349
2973,0.9145644130507904,0.9145644130507904,0.955264043054154
2974,0.9145931405514459,0.9145931405514459,0.9552790854068595
2975,0.9146218487394958,0.9146218487394958,0.9552941176470588
2976,0.9146505376344086,0.9146505376344086,0.9553091397849462
2977,0.9146792072556265,0.9146792072556265,0.9553241518307021
2978,0.9147078576225655,0.9147078576225655,0.955339153794493
2979,0.9147364887546157,0.9147364887546157,0.9553541456864719
2980,0.9147651006711409,0.9147651006711409,0.9553691275167785
2981,0.9147936933914794,0.9147936933914794,0.9553840992955384
2982,0.914822266934943,0.914822266934943,0.9553990610328639
2983,0.914850821320818,0.914850821320818,0.9554140127388535
2984,0.9148793565683646,0.9148793565683646,0.9554289544235925
2985,0.9149078726968174,0.9149078726968174,0.9554438860971525
2986,0.9149363697253852,0.9149363697253852,0.9554588077695915
2987,0.9149648476732507,0.9149648476732507,0.9554737194509542
2988,0.9149933065595717,0.9149933065595717,0.9554886211512718
